,Date,TSLA,BTC-USD,DOGE-USD
309,2020-04-28,153.82400512695312,7807.05859375,0.002339000115171075
310,2020-04-29,160.1020050048828,8801.0380859375,0.002517000073567033
311,2020-04-30,156.37600708007812,8658.5537109375,0.0024429999757558107
312,2020-05-01,140.26400756835938,8864.7666015625,0.0024939998984336853
313,2020-05-04,152.23800659179688,8912.654296875,0.002481000032275915
314,2020-05-05,153.64199829101562,9003.0703125,0.0024840000551193953
315,2020-05-06,156.51600646972656,9268.76171875,0.0025289999321103096
316,2020-05-07,156.00799560546875,9951.5185546875,0.00266400002874434
317,2020-05-08,163.88400268554688,9842.666015625,0.002624999964609742
318,2020-05-11,162.25799560546875,8601.7958984375,0.0024129999801516533
319,2020-05-12,161.8820037841797,8804.4775390625,0.0024629998952150345
320,2020-05-13,158.19200134277344,9269.9873046875,0.0025210001040250063
321,2020-05-14,160.66600036621094,9733.7216796875,0.0025740000419318676
322,2020-05-15,159.83399963378906,9328.197265625,0.0025059999898076057
323,2020-05-18,162.7259979248047,9726.5751953125,0.0025430000387132168
324,2020-05-19,161.6020050048828,9729.0380859375,0.00253800000064075
325,2020-05-20,163.11199951171875,9522.9814453125,0.0025080000050365925
326,2020-05-21,165.52000427246094,9081.76171875,0.0024850000627338886
327,2020-05-22,163.37600708007812,9182.5771484375,0.002532999962568283
328,2020-05-26,163.7740020751953,8835.052734375,0.002486000070348382
329,2020-05-27,164.04600524902344,9181.017578125,0.0025100000202655792
330,2020-05-28,161.16200256347656,9525.7509765625,0.0025239998940378428
331,2020-05-29,167.0,9439.1240234375,0.0025319999549537897
332,2020-06-01,179.6199951171875,10167.2685546875,0.0026469998992979527
333,2020-06-02,176.31199645996094,9529.8037109375,0.002560999942943454
334,2020-06-03,176.5919952392578,9656.7177734375,0.002583000110462308
335,2020-06-04,172.87600708007812,9800.63671875,0.0026310000102967024
336,2020-06-05,177.1320037841797,9665.533203125,0.002595999976620078
337,2020-06-08,189.98399353027344,9771.4892578125,0.0025839998852461576
338,2020-06-09,188.13400268554688,9795.7001953125,0.0025690000038594007
339,2020-06-10,205.00999450683594,9870.0947265625,0.0025839998852461576
340,2020-06-11,194.5679931640625,9321.78125,0.002452000044286251
341,2020-06-12,187.05599975585938,9480.84375,0.002520000096410513
342,2020-06-15,198.17999267578125,9450.7021484375,0.0024790000170469284
343,2020-06-16,196.42599487304688,9538.0244140625,0.0024870000779628754
344,2020-06-17,198.35800170898438,9480.2548828125,0.0024850000627338886
345,2020-06-18,200.79200744628906,9411.8408203125,0.002471999963745475
346,2020-06-19,200.17999267578125,9288.0185546875,0.0024349999148398638
347,2020-06-22,198.86399841308594,9648.7177734375,0.0024739999789744616
348,2020-06-23,200.3560028076172,9629.658203125,0.0024840000551193953
349,2020-06-24,192.1699981689453,9313.6103515625,0.0024300001095980406
350,2020-06-25,197.1959991455078,9264.8134765625,0.0024170000106096268
351,2020-06-26,191.947998046875,9162.91796875,0.0023590000346302986
352,2020-06-29,201.8699951171875,9190.8544921875,0.0023129999171942472
353,2020-06-30,215.96200561523438,9137.9931640625,0.002319999970495701
354,2020-07-01,223.92599487304688,9228.3251953125,0.0023539999965578318
355,2020-07-02,241.73199462890625,9123.41015625,0.0023610000498592854
356,2020-07-06,274.3160095214844,9375.474609375,0.002615999896079302
357,2020-07-07,277.97198486328125,9252.27734375,0.0030900000128895044
358,2020-07-08,273.1759948730469,9428.3330078125,0.004749999847263098
359,2020-07-09,278.8559875488281,9277.9677734375,0.004397000186145306
360,2020-07-10,308.92999267578125,9278.8076171875,0.0035149999894201756
361,2020-07-13,299.4119873046875,9243.6142578125,0.00317799998447299
362,2020-07-14,303.3599853515625,9243.2138671875,0.0032939999364316463
363,2020-07-15,309.2019958496094,9192.8369140625,0.0030849999748170376
364,2020-07-16,300.12799072265625,9132.2275390625,0.0029949999880045652
365,2020-07-17,300.1679992675781,9151.392578125,0.0030610000248998404
366,2020-07-20,328.6000061035156,9164.2314453125,0.0032389999832957983
367,2020-07-21,313.6719970703125,9374.8876953125,0.0033050000201910734
368,2020-07-22,318.46600341796875,9525.36328125,0.0032850001007318497
369,2020-07-23,302.614013671875,9581.072265625,0.0032949999440461397
370,2020-07-24,283.3999938964844,9536.892578125,0.003220000071451068
371,2020-07-27,307.9200134277344,10990.873046875,0.0031530000269412994
372,2020-07-28,295.2980041503906,10912.8232421875,0.0031969998963177204
373,2020-07-29,299.8219909667969,11100.4677734375,0.003192000091075897
374,2020-07-30,297.49798583984375,11111.2138671875,0.0032309999223798513
375,2020-07-31,286.1520080566406,11323.466796875,0.0032250001095235348
376,2020-08-03,297.0,11246.3486328125,0.0033889999613165855
377,2020-08-04,297.3999938964844,11205.892578125,0.0035349999088793993
378,2020-08-05,297.0039978027344,11747.0224609375,0.003512999974191189
379,2020-08-06,297.9159851074219,11779.7734375,0.0035600000992417336
380,2020-08-07,290.5419921875,11601.47265625,0.0035329998936504126
381,2020-08-10,283.7139892578125,11878.111328125,0.0034990001004189253
382,2020-08-11,274.87799072265625,11410.525390625,0.0033939999993890524
383,2020-08-12,310.9519958496094,11584.9345703125,0.0034839999862015247
384,2020-08-13,324.20001220703125,11784.1376953125,0.0035170000046491623
385,2020-08-14,330.1419982910156,11768.87109375,0.003561000106856227
386,2020-08-17,367.12799072265625,12254.40234375,0.0035910001024603844
387,2020-08-18,377.4179992675781,11991.2333984375,0.003513999981805682
388,2020-08-19,375.70599365234375,11758.283203125,0.00342399999499321
389,2020-08-20,400.3659973144531,11878.3720703125,0.003459000028669834
390,2020-08-21,409.9960021972656,11592.4892578125,0.003392999991774559
391,2020-08-24,402.8399963378906,11774.595703125,0.0034179999493062496
392,2020-08-25,404.6679992675781,11366.134765625,0.0033050000201910734
393,2020-08-26,430.6340026855469,11488.36328125,0.0033030000049620867
394,2020-08-27,447.75,11323.3974609375,0.0032029999420046806
395,2020-08-28,442.67999267578125,11542.5,0.0032679999712854624
396,2020-08-31,498.32000732421875,11680.8203125,0.0032210000790655613
397,2020-09-01,475.04998779296875,11970.478515625,0.0032560001127421856
398,2020-09-02,447.3699951171875,11414.0341796875,0.0031220000237226486
399,2020-09-03,407.0,10245.296875,0.0028019999153912067
400,2020-09-04,418.32000732421875,10511.8134765625,0.0028989999555051327
401,2020-09-08,330.2099914550781,10131.5166015625,0.002756000030785799
402,2020-09-09,366.2799987792969,10242.34765625,0.002778999973088503
403,2020-09-10,371.3399963378906,10363.138671875,0.002804999938234687
